id,pregunta,asignatura,curso,tema,tipo_ejercicio,foco_auto,criterio_auto,licencia_auto,fuente_original,confianza,foco_final,criterio_final,licencia_final,verificado,notas
quinto-primaria-lengua_27,"¿Cuál es el núcleo del predicado en: ""Los niños corren rápido""?",Lengua Castellana,5º Primaria,Sintaxis: La oración,Núcleo predicado,CONCEPTO,LEN_PRI5_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.89,CONCEPTO,LEN_PRI5_C1.1,PROPRIETARY,false,""
quinto-primaria-lengua_28,"¿Qué es una oración simple?",Lengua Castellana,5º Primaria,Sintaxis: La oración,Oración simple,CONCEPTO,LEN_PRI5_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.89,CONCEPTO,LEN_PRI5_C1.1,PROPRIETARY,false,""
quinto-primaria-lengua_31,"¿Qué es la idea principal de un texto?",Lengua Castellana,5º Primaria,Comprensión lectora,Idea principal,CONCEPTO,LEN_PRI5_C2.1,PROPRIETARY,"Creación propia - EduAnalytics",0.89,CONCEPTO,LEN_PRI5_C2.1,PROPRIETARY,false,""
quinto-primaria-lengua_34,"¿Qué significa ""inferir"" en un texto?",Lengua Castellana,5º Primaria,Comprensión lectora,Inferir,CONCEPTO,LEN_PRI5_C2.1,PROPRIETARY,"Creación propia - EduAnalytics",0.89,CONCEPTO,LEN_PRI5_C2.1,PROPRIETARY,false,""
quinto-primaria-lengua_35,"¿Qué estrategias usas para entender palabras desconocidas?",Lengua Castellana,5º Primaria,Comprensión lectora,Vocabulario,CONCEPTO,LEN_PRI5_C2.1,PROPRIETARY,"Creación propia - EduAnalytics",0.89,CONCEPTO,LEN_PRI5_C2.1,PROPRIETARY,false,""
quinto-primaria-lengua_36,"¿Qué es una relación causa-efecto?",Lengua Castellana,5º Primaria,Comprensión lectora,Causa-efecto,CONCEPTO,LEN_PRI5_C2.1,PROPRIETARY,"Creación propia - EduAnalytics",0.89,CONCEPTO,LEN_PRI5_C2.1,PROPRIETARY,false,""
quinto-primaria-lengua_37,"¿Qué es el narrador en 1ª persona?",Lengua Castellana,5º Primaria,Comprensión lectora,Narrador,CONCEPTO,LEN_PRI5_C2.1,PROPRIETARY,"Creación propia - EduAnalytics",0.89,CONCEPTO,LEN_PRI5_C2.1,PROPRIETARY,false,""
quinto-primaria-lengua_38,"¿Qué es el narrador en 3ª persona?",Lengua Castellana,5º Primaria,Comprensión lectora,Narrador 3ª,CONCEPTO,LEN_PRI5_C2.1,PROPRIETARY,"Creación propia - EduAnalytics",0.89,CONCEPTO,LEN_PRI5_C2.1,PROPRIETARY,false,""
quinto-primaria-lengua_39,"¿Qué es el personaje principal?",Lengua Castellana,5º Primaria,Comprensión lectora,Personajes,CONCEPTO,LEN_PRI5_C2.1,PROPRIETARY,"Creación propia - EduAnalytics",0.89,CONCEPTO,LEN_PRI5_C2.1,PROPRIETARY,false,""
quinto-primaria-lengua_48,"¿Qué es un párrafo?",Lengua Castellana,5º Primaria,Expresión escrita,Párrafo,CONCEPTO,LEN_PRI5_C2.2,PROPRIETARY,"Creación propia - EduAnalytics",0.89,CONCEPTO,LEN_PRI5_C2.2,PROPRIETARY,false,""
quinto-primaria-matematicas_10,"¿Cuál es mayor: 0.8 o 0.79?",Matemáticas,5º Primaria,Matemáticas,Comparación,CONCEPTO,MAT_PRI5_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.89,CONCEPTO,MAT_PRI5_C1.1,PROPRIETARY,false,""
quinto-primaria-matematicas_19,"Un producto de 60€ sube un 10%. ¿Cuál es el nuevo precio?",Matemáticas,5º Primaria,Porcentajes,Aumento,CONCEPTO,MAT_PRI5_C1.2,PROPRIETARY,"Creación propia - EduAnalytics",0.89,CONCEPTO,MAT_PRI5_C1.2,PROPRIETARY,false,""
quinto-primaria-matematicas_20,"¿Qué es mayor: 30% de 100 o 50% de 50?",Matemáticas,5º Primaria,Porcentajes,Comparación,CONCEPTO,MAT_PRI5_C1.2,PROPRIETARY,"Creación propia - EduAnalytics",0.89,CONCEPTO,MAT_PRI5_C1.2,PROPRIETARY,false,""
quinto-primaria-matematicas_38,"Tengo un rectángulo de área 48 cm² y base 8 cm. ¿Cuál es su altura?",Matemáticas,5º Primaria,Área y perímetro,Inversa,CONCEPTO,MAT_PRI5_C2.1,PROPRIETARY,"Creación propia - EduAnalytics",0.89,CONCEPTO,MAT_PRI5_C2.1,PROPRIETARY,false,""
quinto-primaria-naturales_2,"¿Qué es la célula?",Ciencias Naturales,5º Primaria,Ciencias de la Naturaleza,Célula,CONCEPTO,NAT_PRI5_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.89,CONCEPTO,NAT_PRI5_C1.1,PROPRIETARY,false,""
quinto-primaria-naturales_6,"¿Qué es la fotosíntesis?",Ciencias Naturales,5º Primaria,Ciencias de la Naturaleza,Fotosíntesis,CONCEPTO,NAT_PRI5_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.89,CONCEPTO,NAT_PRI5_C1.1,PROPRIETARY,false,""
quinto-primaria-naturales_7,"¿Qué es una cadena alimentaria?",Ciencias Naturales,5º Primaria,Ciencias de la Naturaleza,Cadena alimentaria,CONCEPTO,NAT_PRI5_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.89,CONCEPTO,NAT_PRI5_C1.1,PROPRIETARY,false,""
quinto-primaria-naturales_26,"¿Qué es el fruto?",Ciencias Naturales,5º Primaria,Las plantas,Fruto,CONCEPTO,NAT_PRI5_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.89,CONCEPTO,NAT_PRI5_C1.1,PROPRIETARY,false,""
quinto-primaria-naturales_28,"¿Qué es la polinización?",Ciencias Naturales,5º Primaria,Las plantas,Polinización,CONCEPTO,NAT_PRI5_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.89,CONCEPTO,NAT_PRI5_C1.1,PROPRIETARY,false,""
quinto-primaria-naturales_36,"¿Qué es la fusión?",Ciencias Naturales,5º Primaria,La materia,Fusión,CONCEPTO,NAT_PRI5_C2.1,PROPRIETARY,"Creación propia - EduAnalytics",0.89,CONCEPTO,NAT_PRI5_C2.1,PROPRIETARY,false,""
quinto-primaria-naturales_37,"¿Qué es la solidificación?",Ciencias Naturales,5º Primaria,La materia,Solidificación,CONCEPTO,NAT_PRI5_C2.1,PROPRIETARY,"Creación propia - EduAnalytics",0.89,CONCEPTO,NAT_PRI5_C2.1,PROPRIETARY,false,""
quinto-primaria-naturales_38,"¿Qué es la evaporación?",Ciencias Naturales,5º Primaria,La materia,Evaporación,CONCEPTO,NAT_PRI5_C2.1,PROPRIETARY,"Creación propia - EduAnalytics",0.89,CONCEPTO,NAT_PRI5_C2.1,PROPRIETARY,false,""
quinto-primaria-naturales_39,"¿Qué es la condensación?",Ciencias Naturales,5º Primaria,La materia,Condensación,CONCEPTO,NAT_PRI5_C2.1,PROPRIETARY,"Creación propia - EduAnalytics",0.89,CONCEPTO,NAT_PRI5_C2.1,PROPRIETARY,false,""
quinto-primaria-naturales_40,"¿Qué es una mezcla? Da un ejemplo",Ciencias Naturales,5º Primaria,La materia,Mezcla,CONCEPTO,NAT_PRI5_C2.1,PROPRIETARY,"Creación propia - EduAnalytics",0.89,CONCEPTO,NAT_PRI5_C2.1,PROPRIETARY,false,""
quinto-primaria-naturales_45,"¿Qué es la energía solar?",Ciencias Naturales,5º Primaria,La energía,Solar,CONCEPTO,NAT_PRI5_C2.2,PROPRIETARY,"Creación propia - EduAnalytics",0.89,CONCEPTO,NAT_PRI5_C2.2,PROPRIETARY,false,""
quinto-primaria-naturales_46,"¿Qué es la energía eólica?",Ciencias Naturales,5º Primaria,La energía,Eólica,CONCEPTO,NAT_PRI5_C2.2,PROPRIETARY,"Creación propia - EduAnalytics",0.89,CONCEPTO,NAT_PRI5_C2.2,PROPRIETARY,false,""
quinto-primaria-naturales_47,"¿Qué es la energía hidráulica?",Ciencias Naturales,5º Primaria,La energía,Hidráulica,CONCEPTO,NAT_PRI5_C2.2,PROPRIETARY,"Creación propia - EduAnalytics",0.89,CONCEPTO,NAT_PRI5_C2.2,PROPRIETARY,false,""
quinto-primaria-sociales_22,"¿Qué es el Sol?",Ciencias Sociales,5º Primaria,El Universo y la Tierra,Estrella,CONCEPTO,SOC_PRI5_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.89,CONCEPTO,SOC_PRI5_C1.1,PROPRIETARY,false,""
quinto-primaria-sociales_23,"¿Qué es la Luna?",Ciencias Sociales,5º Primaria,El Universo y la Tierra,Satélite,CONCEPTO,SOC_PRI5_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.89,CONCEPTO,SOC_PRI5_C1.1,PROPRIETARY,false,""
quinto-primaria-sociales_25,"¿Qué es la rotación terrestre?",Ciencias Sociales,5º Primaria,El Universo y la Tierra,Rotación,CONCEPTO,SOC_PRI5_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.89,CONCEPTO,SOC_PRI5_C1.1,PROPRIETARY,false,""
quinto-primaria-sociales_26,"¿Qué es la traslación terrestre?",Ciencias Sociales,5º Primaria,El Universo y la Tierra,Traslación,CONCEPTO,SOC_PRI5_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.89,CONCEPTO,SOC_PRI5_C1.1,PROPRIETARY,false,""
quinto-primaria-sociales_29,"¿Qué es un eclipse solar?",Ciencias Sociales,5º Primaria,El Universo y la Tierra,Eclipse solar,CONCEPTO,SOC_PRI5_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.89,CONCEPTO,SOC_PRI5_C1.1,PROPRIETARY,false,""
quinto-primaria-sociales_36,"¿Qué es una península?",Ciencias Sociales,5º Primaria,El relieve de Europa,Península,CONCEPTO,SOC_PRI5_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.89,CONCEPTO,SOC_PRI5_C1.1,PROPRIETARY,false,""
quinto-primaria-sociales_37,"¿Qué es una meseta?",Ciencias Sociales,5º Primaria,El relieve de Europa,Meseta,CONCEPTO,SOC_PRI5_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.89,CONCEPTO,SOC_PRI5_C1.1,PROPRIETARY,false,""
quinto-primaria-sociales_38,"¿Qué es un delta?",Ciencias Sociales,5º Primaria,El relieve de Europa,Delta,CONCEPTO,SOC_PRI5_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.89,CONCEPTO,SOC_PRI5_C1.1,PROPRIETARY,false,""
quinto-primaria-sociales_39,"¿Qué es un cabo?",Ciencias Sociales,5º Primaria,El relieve de Europa,Cabo,CONCEPTO,SOC_PRI5_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.89,CONCEPTO,SOC_PRI5_C1.1,PROPRIETARY,false,""
quinto-primaria-sociales_40,"¿Qué es un golfo?",Ciencias Sociales,5º Primaria,El relieve de Europa,Golfo,CONCEPTO,SOC_PRI5_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.89,CONCEPTO,SOC_PRI5_C1.1,PROPRIETARY,false,""
quinto-primaria-sociales_41,"¿Qué es la Unión Europea?",Ciencias Sociales,5º Primaria,Países de Europa,UE,CONCEPTO,SOC_PRI5_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.89,CONCEPTO,SOC_PRI5_C1.1,PROPRIETARY,false,""
quinto-primaria-sociales_42,"¿Cuál es la capital de Francia?",Ciencias Sociales,5º Primaria,Países de Europa,Capitales,CONCEPTO,SOC_PRI5_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.89,CONCEPTO,SOC_PRI5_C1.1,PROPRIETARY,false,""
quinto-primaria-sociales_43,"¿Cuál es la capital de Italia?",Ciencias Sociales,5º Primaria,Países de Europa,Capitales 2,CONCEPTO,SOC_PRI5_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.89,CONCEPTO,SOC_PRI5_C1.1,PROPRIETARY,false,""
quinto-primaria-sociales_44,"¿Cuál es la capital de Alemania?",Ciencias Sociales,5º Primaria,Países de Europa,Capitales 3,CONCEPTO,SOC_PRI5_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.89,CONCEPTO,SOC_PRI5_C1.1,PROPRIETARY,false,""
quinto-primaria-sociales_45,"¿Cuál es la capital de Reino Unido?",Ciencias Sociales,5º Primaria,Países de Europa,Capitales 4,CONCEPTO,SOC_PRI5_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.89,CONCEPTO,SOC_PRI5_C1.1,PROPRIETARY,false,""
quinto-primaria-sociales_49,"¿Cuál es la moneda común de muchos países de la UE?",Ciencias Sociales,5º Primaria,Países de Europa,Moneda,CONCEPTO,SOC_PRI5_C1.1,PROPRIETARY,"Creación propia - EduAnalytics",0.89,CONCEPTO,SOC_PRI5_C1.1,PROPRIETARY,false,""
santillana-4-primaria-GALEGO_7,"Completa: ""Chove moito, por iso...""",Lingua Galega,4º Primaria,Lingua Galega,Causa-efecto,PROCEDIMIENTO,GAL_PRI4_C1.1,PROPRIETARY,"Santillana",0.89,PROCEDIMIENTO,GAL_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-GALEGO_16,"Completa con artigo: ""__ casa é grande""",Lingua Galega,4º Primaria,Gramática Galega,Artigos,PROCEDIMIENTO,GAL_PRI4_C1.1,PROPRIETARY,"Santillana",0.89,PROCEDIMIENTO,GAL_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-GALEGO_25,"Como se escribe: bai__o (baixo)",Lingua Galega,4º Primaria,Ortografía da Lingua Galega,X vs J,PROCEDIMIENTO,GAL_PRI4_C1.2,PROPRIETARY,"Santillana",0.89,PROCEDIMIENTO,GAL_PRI4_C1.2,PROPRIETARY,false,""
santillana-4-primaria-GALEGO_27,"Como se escribe ""niño"" en galego?",Lingua Galega,4º Primaria,Ortografía da Lingua Galega,Ñ en galego,PROCEDIMIENTO,GAL_PRI4_C1.2,PROPRIETARY,"Santillana",0.89,PROCEDIMIENTO,GAL_PRI4_C1.2,PROPRIETARY,false,""
santillana-4-primaria-GALEGO_31,"Escribe correctamente: ""manan"" (mañá)",Lingua Galega,4º Primaria,Ortografía da Lingua Galega,Til,PROCEDIMIENTO,GAL_PRI4_C1.2,PROPRIETARY,"Santillana",0.89,PROCEDIMIENTO,GAL_PRI4_C1.2,PROPRIETARY,false,""
santillana-4-primaria-GALEGO_32,"Escribe correctamente: ""vivo en santiago""",Lingua Galega,4º Primaria,Ortografía da Lingua Galega,Maiúsculas,PROCEDIMIENTO,GAL_PRI4_C1.2,PROPRIETARY,"Santillana",0.89,PROCEDIMIENTO,GAL_PRI4_C1.2,PROPRIETARY,false,""
santillana-4-primaria-GALEGO_33,"Escribe correctamente: ""Onde vives""",Lingua Galega,4º Primaria,Ortografía da Lingua Galega,Signos interrogación,PROCEDIMIENTO,GAL_PRI4_C1.2,PROPRIETARY,"Santillana",0.89,PROCEDIMIENTO,GAL_PRI4_C1.2,PROPRIETARY,false,""
santillana-4-primaria-GALEGO_34,"Como se escribe: __ola (bola) ou __ola (vola)?",Lingua Galega,4º Primaria,Ortografía da Lingua Galega,V ou B,PROCEDIMIENTO,GAL_PRI4_C1.2,PROPRIETARY,"Santillana",0.89,PROCEDIMIENTO,GAL_PRI4_C1.2,PROPRIETARY,false,""
santillana-4-primaria-GALEGO_35,"Como se escribe: __aia ou __aia (praia)?",Lingua Galega,4º Primaria,Ortografía da Lingua Galega,PL vs PR,PROCEDIMIENTO,GAL_PRI4_C1.2,PROPRIETARY,"Santillana",0.89,PROCEDIMIENTO,GAL_PRI4_C1.2,PROPRIETARY,false,""
santillana-4-primaria-GALEGO_52,"Describe en galego como es: alto, baixo, rubio...",Lingua Galega,4º Primaria,Redacción e Expresión en Galego,Describir,PROCEDIMIENTO,GAL_PRI4_C2.1,PROPRIETARY,"Santillana",0.89,PROCEDIMIENTO,GAL_PRI4_C2.1,PROPRIETARY,false,""
santillana-4-primaria-GALEGO_53,"Completa: ""Hoxe é luns, onte foi...""",Lingua Galega,4º Primaria,Redacción e Expresión en Galego,Contar o día,PROCEDIMIENTO,GAL_PRI4_C2.1,PROPRIETARY,"Santillana",0.89,PROCEDIMIENTO,GAL_PRI4_C2.1,PROPRIETARY,false,""
santillana-4-primaria-GALEGO_55,"Completa: ""Chámome..., teño... anos, vivo en...""",Lingua Galega,4º Primaria,Redacción e Expresión en Galego,Presentarse,PROCEDIMIENTO,GAL_PRI4_C2.1,PROPRIETARY,"Santillana",0.89,PROCEDIMIENTO,GAL_PRI4_C2.1,PROPRIETARY,false,""
santillana-4-primaria-GALEGO_58,"Como se escribe en letras ""23"" en galego?",Lingua Galega,4º Primaria,Redacción e Expresión en Galego,Números,PROCEDIMIENTO,GAL_PRI4_C2.1,PROPRIETARY,"Santillana",0.89,PROCEDIMIENTO,GAL_PRI4_C2.1,PROPRIETARY,false,""
santillana-4-primaria-LENGUA_12,"Escribe 3 palabras agudas con tilde",Lengua Castellana,4º Primaria,Lengua Castellana,Desafío,PROCEDIMIENTO,LEN_PRI4_C1.1,PROPRIETARY,"Santillana",0.89,PROCEDIMIENTO,LEN_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-LENGUA_17,"Completa: Yo ____ (comer) una manzana",Lengua Castellana,4º Primaria,El Verbo - Tiempos Verbales,Conjugar presente,PROCEDIMIENTO,LEN_PRI4_C1.1,PROPRIETARY,"Santillana",0.89,PROCEDIMIENTO,LEN_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-LENGUA_18,"Completa: Ayer yo ____ (comer) una manzana",Lengua Castellana,4º Primaria,El Verbo - Tiempos Verbales,Conjugar pasado,PROCEDIMIENTO,LEN_PRI4_C1.1,PROPRIETARY,"Santillana",0.89,PROCEDIMIENTO,LEN_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-LENGUA_19,"Completa: Mañana yo ____ (comer) una manzana",Lengua Castellana,4º Primaria,El Verbo - Tiempos Verbales,Conjugar futuro,PROCEDIMIENTO,LEN_PRI4_C1.1,PROPRIETARY,"Santillana",0.89,PROCEDIMIENTO,LEN_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-LENGUA_24,"¿Qué tienen en común: cantar, comer, vivir?",Lengua Castellana,4º Primaria,El Verbo - Tiempos Verbales,Problema,APLICACION,LEN_PRI4_C1.1,PROPRIETARY,"Santillana",0.89,APLICACION,LEN_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-LENGUA_31,"Completa: ""La niña ____"" (alto/alta)",Lengua Castellana,4º Primaria,Sustantivos y Adjetivos,Concordancia,PROCEDIMIENTO,LEN_PRI4_C1.1,PROPRIETARY,"Santillana",0.89,PROCEDIMIENTO,LEN_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-LENGUA_44,"Completa la oración: ""Los niños ____ en el parque""",Lengua Castellana,4º Primaria,La Oración Simple,Completar,PROCEDIMIENTO,LEN_PRI4_C1.1,PROPRIETARY,"Santillana",0.89,PROCEDIMIENTO,LEN_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-LENGUA_59,"Escribe el inicio de un cuento",Lengua Castellana,4º Primaria,Tipos de Texto,Crear,PROCEDIMIENTO,LEN_PRI4_C2.2,PROPRIETARY,"Santillana",0.89,PROCEDIMIENTO,LEN_PRI4_C2.2,PROPRIETARY,false,""
santillana-4-primaria-MATES_2,"Completa: 5 × 7 = 7 × ?",Matemáticas,4º Primaria,Matemáticas,Aplicar,PROCEDIMIENTO,MAT_PRI4_C1.1,PROPRIETARY,"Santillana",0.89,PROCEDIMIENTO,MAT_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-MATES_4,"Si 9 × 4 = 36, ¿cuánto es 4 × 9?",Matemáticas,4º Primaria,Matemáticas,Calcular,PROCEDIMIENTO,MAT_PRI4_C1.1,PROPRIETARY,"Santillana",0.89,PROCEDIMIENTO,MAT_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-MATES_7,"Completa: 6 × 3 = 18, entonces 3 × 6 = ?",Matemáticas,4º Primaria,Matemáticas,Completar,PROCEDIMIENTO,MAT_PRI4_C1.1,PROPRIETARY,"Santillana",0.89,PROCEDIMIENTO,MAT_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-MATES_8,"¿La suma también tiene propiedad conmutativa? Da un ejemplo",Matemáticas,4º Primaria,Matemáticas,Comparar propiedades,PROCEDIMIENTO,MAT_PRI4_C1.1,PROPRIETARY,"Santillana",0.89,PROCEDIMIENTO,MAT_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-MATES_9,"En una estantería hay 4 filas con 6 libros cada una. Si reorganizas en 6 filas con 4 libros, ¿cambias la cantidad total?",Matemáticas,4º Primaria,Matemáticas,Problema,APLICACION,MAT_PRI4_C1.1,PROPRIETARY,"Santillana",0.89,APLICACION,MAT_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-MATES_10,"¿La resta tiene propiedad conmutativa? Justifica con un ejemplo",Matemáticas,4º Primaria,Matemáticas,Error común,PROCEDIMIENTO,MAT_PRI4_C1.1,PROPRIETARY,"Santillana",0.89,PROCEDIMIENTO,MAT_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-MATES_11,"¿Qué operaciones tienen propiedad conmutativa: suma, resta, multiplicación, división?",Matemáticas,4º Primaria,Matemáticas,Desafío,PROCEDIMIENTO,MAT_PRI4_C1.1,PROPRIETARY,"Santillana",0.89,PROCEDIMIENTO,MAT_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-MATES_12,"Si sabes que 12 × 5 = 60, ¿cómo calculas 5 × 12 rápidamente?",Matemáticas,4º Primaria,Matemáticas,Aplicación,APLICACION,MAT_PRI4_C1.1,PROPRIETARY,"Santillana",0.89,APLICACION,MAT_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-MATES_14,"Completa: (5 × 2) × 3 = 5 × (? × 3)",Matemáticas,4º Primaria,Propiedad Asociativa,Aplicar,PROCEDIMIENTO,MAT_PRI4_C1.1,PROPRIETARY,"Santillana",0.89,PROCEDIMIENTO,MAT_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-MATES_15,"Calcula de la forma más fácil: 2 × 5 × 7",Matemáticas,4º Primaria,Propiedad Asociativa,Calcular fácil,PROCEDIMIENTO,MAT_PRI4_C1.1,PROPRIETARY,"Santillana",0.89,PROCEDIMIENTO,MAT_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-MATES_17,"Hay 2 cajas. Cada caja tiene 4 paquetes. Cada paquete tiene 3 galletas. ¿Cuántas galletas hay en total?",Matemáticas,4º Primaria,Propiedad Asociativa,Problema,APLICACION,MAT_PRI4_C1.1,PROPRIETARY,"Santillana",0.89,APLICACION,MAT_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-MATES_20,"¿Cómo calcularías 8 × 2 × 5 de forma más rápida?",Matemáticas,4º Primaria,Propiedad Asociativa,Mejor forma,PROCEDIMIENTO,MAT_PRI4_C1.1,PROPRIETARY,"Santillana",0.89,PROCEDIMIENTO,MAT_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-MATES_21,"¿La suma también tiene propiedad asociativa? Ejemplo: (2 + 3) + 4",Matemáticas,4º Primaria,Propiedad Asociativa,Con suma,PROCEDIMIENTO,MAT_PRI4_C1.1,PROPRIETARY,"Santillana",0.89,PROCEDIMIENTO,MAT_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-MATES_23,"¿La resta tiene propiedad asociativa? Prueba con (10 - 5) - 2 y 10 - (5 - 2)",Matemáticas,4º Primaria,Propiedad Asociativa,Error común,PROCEDIMIENTO,MAT_PRI4_C1.1,PROPRIETARY,"Santillana",0.89,PROCEDIMIENTO,MAT_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-MATES_24,"Calcula de la forma más rápida: 25 × 4 × 3",Matemáticas,4º Primaria,Propiedad Asociativa,Desafío,PROCEDIMIENTO,MAT_PRI4_C1.1,PROPRIETARY,"Santillana",0.89,PROCEDIMIENTO,MAT_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-MATES_27,"Calcula usando distributiva: 7 × (10 + 2)",Matemáticas,4º Primaria,Propiedad Distributiva,Calcular,PROCEDIMIENTO,MAT_PRI4_C1.1,PROPRIETARY,"Santillana",0.89,PROCEDIMIENTO,MAT_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-MATES_28,"Para calcular 6 × 12, piensa en 12 como 10 + 2. ¿Cuánto es?",Matemáticas,4º Primaria,Propiedad Distributiva,Estrategia mental,PROCEDIMIENTO,MAT_PRI4_C1.1,PROPRIETARY,"Santillana",0.89,PROCEDIMIENTO,MAT_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-MATES_29,"Compras 3 paquetes. Cada paquete tiene 5 chicles y 4 caramelos. ¿Cuántas golosinas tienes?",Matemáticas,4º Primaria,Propiedad Distributiva,Problema,APLICACION,MAT_PRI4_C1.1,PROPRIETARY,"Santillana",0.89,APLICACION,MAT_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-MATES_30,"Calcula 8 × 15 pensando en 15 como 10 + 5",Matemáticas,4º Primaria,Propiedad Distributiva,Descomponer,PROCEDIMIENTO,MAT_PRI4_C1.1,PROPRIETARY,"Santillana",0.89,PROCEDIMIENTO,MAT_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-MATES_33,"En 4 mesas hay 6 niños y 2 niñas en cada una. ¿Cuántos niños hay en total?",Matemáticas,4º Primaria,Propiedad Distributiva,Ejemplo real,PROCEDIMIENTO,MAT_PRI4_C1.1,PROPRIETARY,"Santillana",0.89,PROCEDIMIENTO,MAT_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-MATES_34,"Para calcular 9 × 11, piensa en 11 como 10 + 1. ¿Resultado?",Matemáticas,4º Primaria,Propiedad Distributiva,Trucomental,PROCEDIMIENTO,MAT_PRI4_C1.1,PROPRIETARY,"Santillana",0.89,PROCEDIMIENTO,MAT_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-MATES_35,"¿También funciona con resta? Calcula: 5 × (8 - 3)",Matemáticas,4º Primaria,Propiedad Distributiva,Con resta,PROCEDIMIENTO,MAT_PRI4_C1.1,PROPRIETARY,"Santillana",0.89,PROCEDIMIENTO,MAT_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-MATES_36,"Usa distributiva para calcular 12 × 23",Matemáticas,4º Primaria,Propiedad Distributiva,Desafío,PROCEDIMIENTO,MAT_PRI4_C1.1,PROPRIETARY,"Santillana",0.89,PROCEDIMIENTO,MAT_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-MATES_38,"Escribe en cifras: Treinta y dos mil quinientos cuarenta y uno",Matemáticas,4º Primaria,Números de 5 y 6 cifras,Escribir números,PROCEDIMIENTO,MAT_PRI4_C1.1,PROPRIETARY,"Santillana",0.89,PROCEDIMIENTO,MAT_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-MATES_46,"Un estadio tiene 52.345 asientos. Hay 48.129 personas. ¿Cuántos asientos quedan libres?",Matemáticas,4º Primaria,Números de 5 y 6 cifras,Problema,APLICACION,MAT_PRI4_C1.1,PROPRIETARY,"Santillana",0.89,APLICACION,MAT_PRI4_C1.1,PROPRIETARY,false,""
santillana-4-primaria-MATES_50,"Escribe en cifras: Tres unidades y siete décimas",Matemáticas,4º Primaria,Números Decimales,Escribir decimales,PROCEDIMIENTO,MAT_PRI4_C1.3,PROPRIETARY,"Santillana",0.89,PROCEDIMIENTO,MAT_PRI4_C1.3,PROPRIETARY,false,""
